intensidad_media,mediana,desviacion_std,varianza,asimetria,curtosis,p10,p90,rango,homogeneidad,energia,contraste,correlacion,entropia,lbp_entropia,lbp_energia,area,circularidad,compacidad,solidez,excentricidad,extension,Clase
0.2556145186004328,0.20427521199991716,0.1670247526640457,0.02789893043421581,2.355945524104005,8.033181126781631,0.13491218013480907,0.44409906163194157,0.3091868814971325,0.9220179069291085,0.29899786333342127,0.5210726060928992,0.9062326575949936,6.4076024417812,2.8717736360467434,0.1585103487634245,9494,0.8781505422228638,1.138804146550418,0.9857552978061804,0.8178383066564301,0.7599745379834738,1
0.3195829956954366,0.30103440305679463,0.1648516040256488,0.02738975967305669,0.37420276318790435,2.8031032798959954,0.10762621733286057,0.5588278142279286,0.45120159654926156,0.9361334949308122,0.23668570516122323,0.32643723326489826,0.934348070987902,7.230894485049057,2.578838231678133,0.21187967220587894,6018,0.9048407407072719,1.106492375006213,0.9806005931008867,0.7845481490531743,0.6848163838341124,1
0.16155124790573283,0.13620845974771734,0.12046828706849061,0.014552083335084145,2.139058002893761,10.647072006563555,0.051837669947560505,0.30048374472395983,0.2486460791934648,0.9734050480922102,0.42020493724397895,0.19075451357541995,0.9673691662217913,6.386030097793554,2.7070680596244094,0.18099160432639155,19693,0.8425278515564784,1.2096962950403434,0.9687550146104988,0.6861165579211741,0.6550721572223215,1
0.23245394402320496,0.23117811301339528,0.11272731844272038,0.012711873750795672,0.26205683749110187,2.88184768847253,0.07896418143710311,0.3772022899999068,0.29823815269462084,0.9624492362942368,0.3070120924522395,0.16709207091457995,0.9627984296541323,6.801602282455821,2.7370981048251353,0.18047936557786814,43075,0.9390897853088396,1.0649648688575923,0.9888782692597969,0.6625336006100206,0.7902868176659469,1
0.30573662691935083,0.2960802818617362,0.11291256735759694,0.012966035113190385,1.9628474279325716,11.491824803725375,0.18397456820260016,0.42610143459128874,0.24212686638868858,0.9509740196619922,0.31329634475082396,0.2716899901761979,0.9437581073667297,6.512306622071571,2.663190988415842,0.1942567807375214,11957,0.8466986721695648,1.181430921462599,0.9754941711616756,0.7943479350082092,0.6858583821251842,1
0.1401173414235259,0.12255083638406357,0.08845047859010435,0.00792515259160845,2.40648992614575,14.096955256927691,0.058090380293747745,0.24185193796448348,0.1837615416143034,0.9738026386278715,0.4523187790652471,0.2605916967453388,0.9614040191423027,6.084304683293942,2.6623619466944337,0.18786700653871877,12168,0.8742399827524636,1.1578641046012859,0.9777823581838019,0.7013567071917026,0.6480982439418507,1
0.19605112910480998,0.17166065122643898,0.11825773862847186,0.014129147603638838,1.9050372263053903,9.44082380600515,0.07668121131134614,0.3310901498195719,0.2544089315046475,0.9734361874737517,0.4133822545192397,0.18582613038018272,0.9664215175061965,6.459747302558881,2.7879852902312927,0.17180575389505007,20125,0.8495911358780921,1.1809321652806186,0.9409138490729492,0.6458854086598562,0.729469697483416,1
0.2437029610983374,0.19399847265048253,0.16783989761231602,0.02830157608918658,0.8028621669782228,2.954082029708774,0.065668368301956,0.48433506442214613,0.41866671231969294,0.9708628892206224,0.290241206266077,0.1427979892053305,0.9734359690836292,6.999865125231698,2.7531792706330793,0.17610691904833603,31264,0.9547601983037397,1.0495332941023627,0.9880768667227642,0.6503404147094174,0.7352841725991032,1
0.18694816731419048,0.1590253242720532,0.12641039420120787,0.01669344549629837,1.448385853620398,6.19338703621079,0.05769787815292257,0.35132819638580737,0.29363031104909937,0.9710393347376913,0.35465266834673764,0.179602220163334,0.9742921019511042,6.67313987090113,2.6696296164811284,0.19011631402283735,16990,0.7823326044350034,1.278305654875419,0.9731632681941957,0.884687436420883,0.6012013299048129,1
0.22929687904972473,0.2040499105204025,0.12231540182831589,0.015166625358998372,1.2491906018168324,5.965729443432897,0.10054228400040571,0.38943741332001,0.2888951333646855,0.9630492909595941,0.3645235115371561,0.1979028874309309,0.9608600793648663,6.636828681784826,2.7162196927928983,0.18379584979028402,23568,0.9379982032025456,1.0667081326935033,0.9812327059142334,0.6687976358786865,0.7488209536401995,1
0.12265165634294299,0.04920936704243917,0.18866118963735926,0.037089805539804704,2.5697861362708814,9.459791373361078,0.02943999770861276,0.379968957960812,0.3505289424967972,0.9745546249554202,0.48436283731868196,0.14140454717155748,0.9752189661002321,5.161858925334032,2.548402331804955,0.22118404280573037,21841,0.9455719345627939,1.068319372697792,0.9792623583337793,0.4298669831803573,0.7571172535759262,1
0.161495660602667,0.14510466027822524,0.10040919072536218,0.01009527287654136,2.4636675384850326,15.728089406780892,0.063386266503175,0.285564725682391,0.22217841706780214,0.9652371210884724,0.39150013022834335,0.32110384873210873,0.9527292761508463,6.207328611038082,2.8844961035374186,0.15626459647397178,7584,0.7685676413383633,1.3077656285009902,0.9568573469907918,0.8558005310480732,0.6405517061557261,1
0.05314591006927828,0.023028561431330998,0.07891997049759952,0.006228536931129266,3.9460337725013743,23.592609463827127,0.011767690743417627,0.11906535223964432,0.1072976714962267,0.9946327462279475,0.5481572625810033,0.039003229760126275,0.9939683897877636,4.450303401527298,2.2346471141928976,0.31856599820278875,318382,0.9017247305274798,1.1090597088603242,0.9684924491027906,0.6959828476559952,0.7113018268122028,1
0.3594884987909531,0.3194364917062887,0.18115727632428286,0.03328229755342143,1.3782385326958135,5.310663678826947,0.18435642396428165,0.6091271885380571,0.4247707817465234,0.9533457441341511,0.2959535368741879,0.15492630115565176,0.9647215555344882,6.850313453779636,2.699805404276525,0.19536400284996794,18299,0.9001208269148739,1.1143057018858693,0.9817283108398754,0.7889501731133015,0.6927279494713593,1
0.26815403468119087,0.2559815266984208,0.14017150439175913,0.020270275623320406,1.113010553743027,5.894780902682587,0.09409034049999843,0.4374805995170781,0.3433902456373146,0.964055730439008,0.30654995883789016,0.15508003781239962,0.974718930797435,7.011669646469655,2.699977653127729,0.191413760188486,23123,0.7261561825497693,1.3844580333756054,0.9255182628232644,0.8923853925760235,0.5697961260391491,1
0.15746245365331804,0.1387645337155392,0.09523652025817318,0.009193089401372917,2.4813853851094563,13.986017018558602,0.06921790180542314,0.2621384512598513,0.19292054848875922,0.9719043714944754,0.4276410648788833,0.24340431317504466,0.9651458946639071,6.159746427894256,2.7150459145780834,0.18290099846820887,12317,0.8129256676192657,1.2483715619764997,0.9794696866258027,0.7931620305860008,0.5911445859944418,1
0.337531833591414,0.3254581877816097,0.11900172344159599,0.01507052422371134,0.8592087653198545,6.047114660086134,0.20125745129515143,0.49142153907676106,0.2901640877816097,0.9593419909053379,0.3320426455955231,0.16559786618825534,0.9551343877560416,6.820179707727593,2.6668562760514005,0.19247539604508795,21758,0.8511914624822414,1.1958818118239611,0.9504814808368535,0.7238669114563315,0.7216117687338764,1
0.08409685569437486,0.04449354540380085,0.09772868926256505,0.009581583239979354,3.1339901940630686,15.985158924485084,0.028668211523053322,0.19076545928543953,0.16209726315037642,0.9867885739714374,0.5334851168710715,0.0858631681341121,0.9849707218208904,4.605276837678016,2.355053466731596,0.2758772609802427,112601,0.8158721163308978,1.2265308794638576,0.947867875956267,0.6804135852114739,0.7338997863383258,1
0.314691083327084,0.2611936904149067,0.1612825496022017,0.026129422320457604,1.4765978503887347,5.273494609629534,0.16710341896014588,0.5435540537098045,0.3764506323794039,0.9436738046257096,0.23750741797823507,0.2905815360059229,0.9396103394631664,6.930425618891802,2.7026573505266045,0.18567702464258654,9720,0.890188288166559,1.123711383086844,0.9804089776624305,0.7892750423399835,0.7615684368660893,1
0.3442537402843239,0.3500261311353185,0.16409412894685382,0.026944800936227815,0.18404020056394577,2.5131935185322005,0.1204274816282897,0.5544958729622314,0.4340683869119943,0.9639974410082319,0.24849112079723823,0.12329359065210131,0.9716468017960351,7.273350424013713,2.725314456087299,0.18523127924830768,79623,0.9423506024127184,1.071191484899826,0.9793815218274694,0.5762668604903787,0.7480165795494751,3
0.28478510971605375,0.25628584778987595,0.14807381251535123,0.022924884509264686,0.9702337531971685,4.358083783543162,0.12193579499145052,0.4861711690083039,0.364235413081475,0.9754620177054535,0.35671164428284224,0.08765582732049589,0.9836812442119429,6.967531751798706,2.7934511900102463,0.17153220899462682,44044,0.6747737992385607,1.4897706558603487,0.9179021801992316,0.8825669747218798,0.5513641715976765,3
0.3519188678508541,0.383405724865664,0.19881298079166732,0.03956750606073275,-0.1994659963805997,2.1358448325290786,0.04672532926522547,0.5844865943913145,0.5377612800236695,0.957270024418435,0.22494955538374395,0.15626305132615376,0.9660097476546516,7.240499199916095,2.7911800614894293,0.17199278778417632,24740,0.9498429926487935,1.0538740510833384,0.9904717261536751,0.656737195132574,0.7085937823803775,3
0.27119775332617846,0.2461857253767521,0.15175541923120076,0.023034063551491245,0.8444155382750045,3.6118379817015294,0.09683433436643205,0.48166392277929265,0.38482958841286063,0.9497755156406368,0.2564090473317637,0.2343403268926334,0.9502833005096448,7.165075600263311,2.569656685350358,0.20785620136048574,27173,0.886439605684767,1.1284366365157859,0.962460270353151,0.5252434838145619,0.7742660148914015,3
0.3496002366311235,0.3519557545134591,0.12461294188050867,0.015736272989009384,0.22122432202934206,5.189906709646844,0.19856577215596166,0.4941601480078892,0.295594384840941,0.9481042303152832,0.27329339952587695,0.20668328618665324,0.9503095666595802,6.889355400191704,2.7592484121152765,0.17836285706920796,19492,0.9359939628363327,1.0703526730980046,0.9841310274885029,0.6423862593221302,0.7331949459386834,3
0.2762374588489814,0.2681580590096329,0.10907407817235973,0.012081481459176037,0.48698692284139855,3.520825822932704,0.14255077421821366,0.4165455874579086,0.27399481323969493,0.9644760934896501,0.29902505359475984,0.18265106613052884,0.9673239720425902,6.73053369377886,2.731855810570407,0.18378683430023945,25321,0.7935518176156017,1.2620254147288468,0.9724869026601356,0.8469409063046103,0.6195014881947463,3
0.30705461754126,0.29580180164909503,0.1569435110822691,0.024632662856031846,0.30116150168972894,2.455477200286132,0.10391944784076934,0.5241398962197581,0.42022042883445676,0.972958764882715,0.30438044908858963,0.10838952599336649,0.9806014818544682,7.278831134192758,2.728124994685604,0.1834735111367247,41651,0.6694978225071151,1.4995625911262946,0.9015653761363368,0.8671267925367866,0.5581532113339257,3
0.2309753635245343,0.21754470920030033,0.1242649623845338,0.015816727422453238,0.6821181753685281,3.7004985025668073,0.07994057502201876,0.3983686959468633,0.31842812430166956,0.9708785808518736,0.30639928871286065,0.13285818205967062,0.9780538196434168,6.863207251024078,2.7383044727780166,0.1820339821765824,53538,0.6579574625212454,1.6367482371908286,0.9079985988058009,0.6914610696711794,0.6353611207660526,3
0.34115226755861366,0.3508455423437247,0.16831262553149728,0.02838753749577098,0.17478587921442776,2.5397104672020743,0.10972491931727565,0.5507518641580387,0.4410269247961044,0.9664046144053069,0.2583941752340598,0.11974819858441081,0.9738471565331682,7.285349968195283,2.734565444591737,0.18317783007322821,86538,0.8647501737970629,1.191968583038261,0.9459411082603851,0.5992336521656111,0.702625312584415,3
0.3924856120217206,0.3804355682408458,0.11046135886482857,0.012246484732912646,0.8292315876689555,5.26898662525312,0.27438282115876234,0.5227385127457526,0.2483556915869902,0.9713727851104184,0.3688548786927989,0.09831168133872764,0.9765245778400216,6.7572282116864075,2.807135535431921,0.17073386937080737,42839,0.7664069150842578,1.3065318720770585,0.9258296773947442,0.797597229503309,0.6383214801639373,3
0.2611918342044956,0.2543581857908932,0.10576123225928545,0.011188620662372441,0.6539783167398061,4.40263690924498,0.1339417822422003,0.39312848207661977,0.25918670532885535,0.9621888580758671,0.30087698353923986,0.19125398828657944,0.9669427196405755,6.686652955881623,2.749026755177831,0.18077755012115249,24193,0.81294523489106,1.2342383109504689,0.9745256191271355,0.8413885845311246,0.6302926547256336,3
0.30586088484675106,0.3124421291775459,0.18789283413148827,0.035433201213041166,0.12057891729173248,2.235367947298189,0.04485787023093269,0.5415349318378981,0.49667704793235995,0.9580602834651942,0.2425263070967238,0.17047938061354437,0.9663717572523294,7.239671558925877,2.7393548779649946,0.18067006545711164,23744,0.9006000204416538,1.1139370720587447,0.9772766620375286,0.7159918613433682,0.7007450981038633,3
0.34406112792162574,0.3449925650393998,0.16514971880380355,0.02728258833253275,0.2746661519171645,2.883119874101073,0.11973042370370844,0.5545544759786437,0.43482405227493526,0.9622893964634102,0.2528753693903163,0.12884477785726348,0.971241081245298,7.317731020309281,2.7028420073977655,0.18874238839680366,73254,0.8273609586101198,1.271109110734479,0.9638697967892469,0.645959687587135,0.7303861012577216,3
0.3978216246140217,0.4236488903265741,0.2002895229796612,0.04041571555971367,-0.22321266180876376,2.146163056080939,0.09263392168101198,0.6371233665590856,0.5444894954438317,0.9735779150740594,0.29363467742321014,0.10686416185414621,0.9774848484487894,7.537851387662318,2.719533846728617,0.18523559310991738,59366,0.6228517659507056,1.6131120370892216,0.8621668645023177,0.8727676096949801,0.5491522186730684,3
0.28800951156967874,0.29301790118994087,0.12926643840337168,0.017151825054859654,0.1696881294713503,2.734189338235797,0.10898553988661716,0.45129146689352884,0.3423059179417411,0.9727412244048916,0.3094510442082983,0.12420306341535202,0.9781811100059657,6.995101186339437,2.7691309959003467,0.17749943591192388,73637,0.5185236899654806,1.9514028828665628,0.8547286378118876,0.79445818194647,0.5884088492221837,3
0.3397219648679986,0.32878011129195917,0.09910938428418661,0.009909567717778062,0.8177638786487408,5.192804310637253,0.23140405303398343,0.4627703698613133,0.23136631961003473,0.9723142247169614,0.3941301093850784,0.12142173574436126,0.973994369479561,6.57173634612649,2.7488431237197557,0.17870118923320394,42424,0.8024734577547086,1.262237327547518,0.9292042929972463,0.7523255264691309,0.65593938343022,3
0.27161699738641715,0.2518039147355514,0.1399722525021335,0.019977271487962668,0.7226502481391016,3.4981126437087915,0.10758079565913767,0.46356362688246205,0.3559828312233244,0.9532532248704461,0.2678061494638701,0.22423729196899458,0.9536671807738082,7.050278639783216,2.613221220220576,0.20146608675199812,25849,0.8668208925693107,1.157214232004766,0.9658527367677171,0.5918090079511324,0.737224368815994,3
0.28240557216649254,0.27272628294473306,0.1544203591894236,0.02402837086100796,0.5767367272944222,3.715900450797372,0.08187811905880893,0.4804375726090859,0.39855935842891044,0.960652019758121,0.2706818478194722,0.16321877679670987,0.9682435971773067,7.190297429635323,2.6901016872354195,0.18739943906295572,46403,0.6627912885015625,1.5087827875133781,0.9123249882288906,0.6685305720156636,0.703591818558105,3
0.19371841509983065,0.18138605487316176,0.10579617085685711,0.011327614360086488,1.549342513244941,7.727842790140676,0.07498549905084279,0.3216536575863113,0.24666816449210957,0.970932583947394,0.3921969662220919,0.16435690815902662,0.9699820435133797,6.541114414298084,2.756280301862803,0.17316797386561286,48642,0.8186284944404945,1.2238047996547339,0.958958239979155,0.7470936725401528,0.7582331287913113,3
0.16608093538620988,0.1437372013321127,0.11437072082804246,0.013095448320576793,1.242769540295011,5.986171785735095,0.04418537380027929,0.32053298752424647,0.276347627937225,0.9800008837206824,0.44979448565010527,0.11378195057601566,0.9780397328612107,6.37987924483173,2.7129106384452255,0.18511095367659808,64995,0.8020334725216904,1.3534766026504905,0.9439424158059524,0.6658369477554877,0.7410274211780755,3
0.34941862852373634,0.37955349423894924,0.19822018496438934,0.039343076962967634,-0.18209248526665725,2.141247405313927,0.04662395499273716,0.582154980436974,0.5355310387907876,0.9573129233171371,0.22590370237432886,0.15703477911910602,0.9660293992019812,7.240454271753429,2.788366751971048,0.17246383035866902,24686,0.9471698574469005,1.0571345483381753,0.989755437335207,0.6599538111698474,0.7081677196695436,3
0.29822277512619183,0.2979735496629484,0.11333238357867564,0.013307232276024573,1.3585313540047752,13.470742811403605,0.16642002004625478,0.4189716480765648,0.2525516168170401,0.9529247934748354,0.32612831912055956,0.29592525424312377,0.9436277269368103,6.590525304054596,2.6802740018633453,0.18903485753951477,11820,0.8359305530330435,1.220796908299192,0.9250254629771036,0.523977445197454,0.6943036757547434,3
0.36876055486105197,0.3576693517872419,0.10826884652424905,0.011806489204895474,0.8111839401152557,5.129235427036296,0.24228384570978936,0.5021673083421355,0.2598834626323462,0.9644907073960417,0.37730571945055885,0.1423678122726367,0.9617466213526696,6.723695680683826,2.7636082736253007,0.17663766406245396,32977,0.848519813653158,1.1811335720098763,0.9605870016461175,0.7395038898667996,0.7414538750856141,3
0.27093793832114893,0.26437029825947833,0.10508087621874569,0.011043486451003132,0.5294782417856116,3.8574186693102366,0.1423811124450395,0.4034968067162786,0.26111569635596715,0.9646021128494778,0.3024923496453662,0.18223251526590178,0.9683887085130646,6.685568839295112,2.7488767280358073,0.18107942859885912,24846,0.7944217416846786,1.2607639620872473,0.9738479397071977,0.8674277215142736,0.6131708412392276,3
0.3215643975400319,0.30665382577749206,0.13914975512383718,0.019748642322497127,0.7335909990675576,4.2473841489750725,0.15942590130023065,0.5012145496304855,0.341788601113575,0.9727999966554356,0.34397354109761663,0.09968660703507781,0.9804479470373134,7.048035395772197,2.781870418468478,0.17487276850982045,41849,0.7483149605281695,1.3421653870971981,0.9328656915055595,0.8382041701508143,0.5915251391716123,3
0.23765209724409528,0.22188743850270712,0.12860834619416087,0.016956531689058068,0.656142842327151,3.50469137209796,0.08167177617799913,0.41284992155276684,0.3311781466402791,0.9703584587431276,0.30044010603806687,0.13492222336160337,0.9771207984877989,6.905105741860433,2.7365500767306754,0.1823973181363717,53530,0.7013602959770981,1.5475915803439464,0.9211446930217809,0.6924447729100952,0.6497456693215828,3
0.4639900182580112,0.47242065468717775,0.1240790507440428,0.01581568955640756,-0.4276887060051619,3.7166273186477308,0.30590578276228575,0.607834217981223,0.30192846566732867,0.944725983250545,0.26192026082290265,0.19230529973554705,0.9383931767395827,6.907750335332519,2.7756091199687845,0.1757514844572761,17588,0.9578724995618858,1.0445181635058414,0.9888503303601828,0.6165590176160834,0.7522987519228743,3
0.23642725666415454,0.20075300304726143,0.16386943975675608,0.02718626662936214,1.169378329920737,4.547426669230703,0.0571807098496203,0.4621783932931048,0.4049977350835972,0.976845803026991,0.35400537191711146,0.08334361688568111,0.9865422408146638,7.058336599252653,2.7975113113178063,0.17052437976970466,44475,0.6608006594059778,1.522648482219382,0.927666968253538,0.9026639377474077,0.5349765277538593,3
0.20882498790159276,0.19264059836475203,0.11976411513624732,0.015014453129534158,0.7603825023993727,4.0075545691009875,0.061146115554302424,0.3726891881417955,0.31154311094088344,0.9687901006229419,0.3660515279365785,0.15649600133421787,0.9699680689197859,6.7331948954863865,2.6957133605567285,0.18679386327283323,54127,0.929315368016637,1.0760717007859808,0.9898698049012902,0.6657957750173028,0.7609828687155787,3
0.30348315077094073,0.3123116357514833,0.1645941247715518,0.028206324628601034,0.33729267679986735,3.262047637054102,0.07563864438599832,0.5055994812141085,0.4299608460312883,0.9534261839388709,0.24482736476873812,0.18563727603284405,0.9617753134266768,7.007305546854673,2.7106475500125233,0.18339118060665235,23749,0.925159904325655,1.0820953753730504,0.9880619509731158,0.6778138869741862,0.729608366688081,3
0.35754145091455264,0.35230216632575967,0.20480720519119966,0.042393489433901164,0.22093848692823842,2.367245389838475,0.07194804096481303,0.6409790688512924,0.5690310517946426,0.9754193685677081,0.24297771122532294,0.08459694142036682,0.9821076650986338,7.56728149684738,2.720255773470138,0.18024763592007795,186937,0.6868943368199711,1.5038726580197537,0.9250655380808304,0.7094613588346097,0.6845277864520367,3
0.401870092914804,0.39096329281615966,0.10868754260987572,0.012049920266512082,0.6300010863887171,4.524880282487651,0.2825822257640226,0.5363485639135922,0.2537663415783554,0.9716389458516754,0.3661336404726177,0.09859016680493661,0.9763859353074793,6.743888373713533,2.794283880705922,0.1725446824817302,42885,0.7369975914584345,1.3585488178280607,0.9081826841738898,0.8150415204293368,0.6147171446667794,3
0.3440102284115687,0.3447642537439397,0.16525668515747316,0.02731806668392843,0.2788507452988057,2.9010662529555744,0.11955323951403989,0.5545068738755876,0.4349536343615477,0.9622405780887491,0.25321711439983674,0.1290610138334355,0.9712514031670476,7.320002753477159,2.7018979767064977,0.18888170065625626,73044,0.8208489730685448,1.2822403993313005,0.9626821785768211,0.6495825856206972,0.728936899074222,3
0.33873068037074744,0.3233004906923228,0.1305178049062716,0.017363099772512422,0.9139487715554786,5.115178980709086,0.19319009290309952,0.4990600288285099,0.3058699084560544,0.9722646247633832,0.35547762986721815,0.09830648192763226,0.9793157013100352,6.947503744594935,2.8001647781469847,0.1719871359531283,42303,0.7700538678537883,1.30342772007184,0.941166720457718,0.8145973195757649,0.6216908000781378,3
0.27095191228181187,0.24615447148254743,0.151577338065731,0.022979284186847953,0.8365855690213271,3.587134837994955,0.0965104361811699,0.48135849211266823,0.38484805593149835,0.9496774238741504,0.2564858203578355,0.23526863236483847,0.9499918551314797,7.164681419613396,2.5700000795632874,0.20782572341244232,26942,0.8877061323954931,1.126769569439549,0.962673518615819,0.5204783375798082,0.7751809101881845,3
0.24168397823154333,0.21225929663200627,0.16619338174333004,0.02766211368697033,0.8593515327344792,3.549063829388606,0.04961528110450267,0.4751707365493228,0.4255554590979273,0.9763000414078102,0.3391080600689896,0.08928768342293053,0.9860640400432507,7.161621949223363,2.7739066077996832,0.1747641804408514,43275,0.6618835563694528,1.513981695001746,0.9203324351942561,0.909882806193405,0.5186624923128104,3
0.26415960843484937,0.2429692732947204,0.16180125036658344,0.026216825582859538,0.5874094278880263,2.926855353227342,0.06891624510087999,0.49134032681048573,0.4224240360546586,0.9750679646178884,0.32854729386153964,0.09633695681702141,0.9843987098158224,7.216492938258911,2.7572316099814898,0.17811292051563404,42006,0.6825923803694899,1.467708058321689,0.917462377711049,0.8990719824063564,0.5226152231812758,3
0.3390866959055177,0.33140967054997067,0.15566162884921253,0.02423109405338045,0.24230237964165952,2.580042029862512,0.12883848329403097,0.5499240162712747,0.4210856129333344,0.9715449134026898,0.2836641052269217,0.11645745543305484,0.9773539910040595,7.297176430583886,2.7081981620808016,0.18679075716053112,42763,0.6247027468985097,1.6033213168055687,0.8827601250245232,0.8357430916513864,0.6033213095402131,3
0.25315831615891493,0.22793746212868918,0.1639510953565933,0.026924260111387918,0.7205186911427925,3.231411765701462,0.05946887725353921,0.48342569274523084,0.42395679397187724,0.975671037223627,0.3337165404924474,0.09288650331516789,0.9852138497875235,7.1896348798912815,2.7653936291568866,0.1764737910235765,42627,0.6724558981683465,1.4903579149523087,0.9188672033348863,0.9043636263402137,0.5206804544037712,3
0.19615223534232235,0.18143278034799248,0.10952224555168691,0.012128662577771222,1.4924295944526351,7.271284381788651,0.07332933166442776,0.33150578704792,0.25817643917063976,0.9706781223508266,0.3776886915616146,0.1599465518350545,0.971365798579447,6.582956688709431,2.773424288055798,0.17080984800387677,48762,0.7889882044909942,1.2783404405390628,0.9375141922182235,0.7714975129826834,0.7449367263415686,3
0.3721383454846761,0.37248266416392484,0.13602552414006489,0.01850660320464142,0.021992958011944785,4.063232365930312,0.20539720849230086,0.5373307061266016,0.33193349763430086,0.9471875387526095,0.25974289494475694,0.19831556562238917,0.9486119107745136,6.9499980300099855,2.711693253841104,0.18451567099442176,19934,0.9406724308273078,1.0647585100751047,0.987278339045953,0.626355814277765,0.7529844882868408,3
0.21285974211779787,0.17708430312389684,0.1632989715865439,0.027140463784124335,1.220070982940653,4.686700101581634,0.03303913938356494,0.4400057820889574,0.40696669686940545,0.97697991392711,0.35662114248195265,0.09090907411043472,0.9858890100578174,7.030039463112944,2.789222766374725,0.1710909331474181,45197,0.6600369678881923,1.5254302774255826,0.9278728790685551,0.9024677973257101,0.5428808030886085,3
0.15905639821183917,0.13927308553037682,0.10676471488181082,0.011487910505100356,1.0002184009565962,5.067471352506984,0.03953592730665665,0.3028127527666805,0.2632768045147195,0.9820910551188226,0.40155869990885074,0.1066661757754194,0.9840353757823411,6.2720449665681555,2.707244901099305,0.1799220721123225,105604,0.5434906512692332,1.848259480619487,0.8728820642651602,0.794079715144953,0.5943161184457108,3
0.27082990101975446,0.24901798358077393,0.14523576155821327,0.021322320612155603,0.7627955341890628,3.4942434499091366,0.10162365408591385,0.47157315759676643,0.3699495035108526,0.9513414073636282,0.2624880040336567,0.23132151234955017,0.951340744145125,7.1047472436873615,2.5930117983302687,0.2044777503018048,25939,0.8793022914841268,1.1393596298668323,0.964722605521722,0.5483472472935025,0.7572784808047611,3
0.20060509831880532,0.1845644042088918,0.11337771726728256,0.013033899064797313,1.4257272910464558,6.86500180285091,0.07258433372729145,0.34272689697703246,0.27014253049400044,0.9701783065582681,0.3649810790647673,0.15730019981092297,0.9721248827858032,6.629757484155237,2.7813119371034123,0.16989920337101494,48757,0.7661672489953861,1.3202696311532738,0.9232504178089869,0.7832567768475336,0.7352182069388713,3
0.42522543544546443,0.4251454612402602,0.12880641187837374,0.01664113995297658,0.10259337086398834,3.0203207804847545,0.26117655081304203,0.5859089521250789,0.3247324013120369,0.9546563529631198,0.2801278945255695,0.18863310452463855,0.9480311264511413,7.0150406608680465,2.698734818497698,0.18750911694989295,29060,0.7831384192838443,1.2791980009158275,0.9046052567283827,0.7099630853538532,0.7112603343327888,3
0.25606609719672013,0.2338644051644897,0.1405871179445435,0.02010003816884666,0.5845045530852092,2.9646679650518486,0.08644631704531154,0.45278820557326416,0.3663418839705976,0.968923995592718,0.28400506547776266,0.14061471583358173,0.9745475864597362,7.020659070880486,2.7317115658525233,0.18339937522406796,53507,0.8210625046870793,1.301703284672537,0.9574007709841313,0.6951577628473342,0.6894173242872506,3
0.2681710539270547,0.25531447740535423,0.15205411920458958,0.024342019023999552,0.42880972627938596,2.7487806303317486,0.07991972905443095,0.46950435804783686,0.38958460308580106,0.9613564571733498,0.2744899731256771,0.18116056668604635,0.96760985561551,7.043728269850276,2.711750078907445,0.18605755458212664,23679,0.8298161314650101,1.2072225355670925,0.9680484452617709,0.8103139200105993,0.6615199170745057,3
0.3422202532570012,0.337124830047573,0.16874531256091344,0.028476675032935717,0.41714222699177317,3.493320458383221,0.1136745798204734,0.5527959462846567,0.4391213664745907,0.9606465088822377,0.26458260879348383,0.13615883036168905,0.9715942746448146,7.394075656906558,2.6708575660903047,0.19346108207095344,66144,0.6068315030253135,1.6480608824284926,0.9236500908379955,0.7686568533906242,0.6813347595418187,3
0.292190692536893,0.2956169626391736,0.15738566657618988,0.025794903405460548,0.4556590886758874,3.4900413942488315,0.08133458871441862,0.4883486320851074,0.40701405042206595,0.9526882345287104,0.24941457424133637,0.19199751577337743,0.9609442771032107,6.960800715030738,2.692752957323212,0.1859717064945962,23516,0.9184879762034227,1.089857567290915,0.9871120599188031,0.6841233872460246,0.7335172208805233,3
0.2974645772386341,0.29176312200846033,0.16608190449759072,0.02811048444404328,0.4820138142231475,3.0719287990569883,0.08055395842445204,0.5142936523074345,0.43373969997860773,0.9516806097639328,0.24612715736778407,0.21295061031438517,0.9540581804301118,7.186757814444862,2.6411701193063903,0.196348996933509,25695,0.9127833002724419,1.096730594089986,0.9724464416672931,0.5457689726404835,0.7578121279326456,3
0.3428619180346525,0.3705288665269069,0.18973127309852011,0.036615370130714586,-0.07547160255365215,2.4669937244276485,0.05577589515929404,0.5657561945596697,0.5099803161072587,0.9559995419688778,0.22883096695460245,0.16345801308647157,0.9646732817247387,7.169475989381642,2.7730491091935594,0.17439243770646282,24561,0.9484260789069733,1.0550272611808507,0.9913743864037716,0.6558115613861294,0.7159775118005363,3
0.1803837732063551,0.15405310764806324,0.12468457386949802,0.017434738667685364,1.2873690593085234,5.661240739561535,0.044125632541484244,0.351328433661858,0.3072028344159028,0.976272207413893,0.4116432267967068,0.1328665345007751,0.9781638887073637,6.608693878727283,2.7063417756974326,0.18347717865963212,43011,0.8083509754559051,1.288240970326155,0.9570140454698562,0.7536130669270048,0.638534445092063,3
